,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
7228,Volkswagen,Tiguan,2014,2.0,Petrol,Manual,2862,5,1
7229,Hyundai,Tucson,2009,2.1,Electric,Automatic,139275,5,5
7230,Ford,Focus,2003,4.5,Hybrid,Automatic,48388,3,2
7231,Mercedes,C-Class,2018,3.1,Diesel,Semi-Automatic,238454,4,5
7232,Mercedes,GLA,2013,3.9,Petrol,Semi-Automatic,43928,4,5
7233,Chevrolet,Impala,2016,1.3,Diesel,Semi-Automatic,258123,4,4
7234,Ford,Explorer,2001,4.8,Electric,Manual,30993,3,1
7235,Mercedes,GLA,2020,1.7,Hybrid,Manual,171747,4,4
7236,Chevrolet,Impala,2014,3.5,Diesel,Automatic,58401,2,3
7237,Hyundai,Elantra,2017,1.6,Electric,Automatic,252284,5,5
7238,Volkswagen,Tiguan,2010,2.0,Diesel,Manual,8530,3,2
7239,Mercedes,C-Class,2023,2.2,Hybrid,Manual,2492,4,4
7240,Volkswagen,Golf,2007,5.0,Hybrid,Manual,27445,2,5
7241,Kia,Sportage,2015,2.0,Diesel,Manual,76121,4,3
7242,Kia,Sportage,2002,4.4,Electric,Automatic,37396,2,5
7243,Hyundai,Sonata,2011,3.3,Diesel,Automatic,68886,5,2
7244,Volkswagen,Tiguan,2007,4.4,Hybrid,Manual,222619,3,3
7245,Volkswagen,Tiguan,2008,2.2,Hybrid,Semi-Automatic,42565,3,2
7246,Audi,Q5,2021,4.8,Petrol,Manual,93967,3,3
7247,Hyundai,Tucson,2005,4.7,Hybrid,Manual,43765,5,1
7248,BMW,5 Series,2002,3.2,Petrol,Semi-Automatic,215104,2,4
7249,Audi,A4,2020,1.7,Petrol,Manual,147922,4,2
7250,Honda,Accord,2022,3.0,Electric,Manual,180227,4,2
7251,BMW,5 Series,2023,2.0,Hybrid,Automatic,11349,3,4
7252,Volkswagen,Tiguan,2004,3.6,Electric,Automatic,163802,2,1
7253,Hyundai,Tucson,2020,4.2,Hybrid,Semi-Automatic,136634,2,5
7254,Honda,Accord,2009,3.3,Diesel,Automatic,248973,3,3
7255,Hyundai,Tucson,2020,3.1,Diesel,Automatic,165835,5,5
7256,Volkswagen,Passat,2006,4.3,Petrol,Semi-Automatic,155084,2,5
7257,Ford,Fiesta,2022,1.6,Petrol,Manual,99115,3,4
7258,BMW,5 Series,2021,2.0,Diesel,Manual,178541,4,3
7259,Volkswagen,Tiguan,2016,4.2,Hybrid,Semi-Automatic,195847,3,5
7260,Honda,Accord,2003,4.7,Petrol,Automatic,262487,3,2
7261,Hyundai,Elantra,2008,1.4,Petrol,Manual,272506,3,5
7262,Honda,Civic,2017,2.1,Diesel,Automatic,266217,3,5
7263,Hyundai,Sonata,2004,3.4,Petrol,Automatic,272534,5,3
7264,Mercedes,E-Class,2020,4.3,Electric,Semi-Automatic,26407,2,5
7265,Chevrolet,Malibu,2013,4.6,Diesel,Semi-Automatic,133018,5,1
7266,Chevrolet,Malibu,2018,4.9,Petrol,Automatic,63522,4,2
7267,Honda,CR-V,2016,2.9,Diesel,Manual,196174,5,5
7268,Hyundai,Elantra,2015,3.5,Diesel,Semi-Automatic,29588,4,5
7269,Toyota,RAV4,2008,2.9,Diesel,Semi-Automatic,136788,2,1
7270,Chevrolet,Malibu,2021,1.7,Hybrid,Semi-Automatic,215759,2,2
7271,Ford,Fiesta,2005,1.9,Diesel,Automatic,6863,4,4
7272,Kia,Rio,2019,2.5,Hybrid,Automatic,91607,4,4
7273,Hyundai,Sonata,2011,3.7,Diesel,Automatic,109422,2,4
7274,Ford,Focus,2017,4.4,Hybrid,Semi-Automatic,216228,5,3
7275,Mercedes,E-Class,2000,3.5,Diesel,Manual,71772,5,4
7276,Honda,Accord,2010,2.5,Hybrid,Manual,213739,4,5
7277,BMW,3 Series,2023,1.6,Hybrid,Semi-Automatic,86669,2,3
7278,Ford,Fiesta,2008,4.1,Hybrid,Semi-Automatic,80354,5,5
7279,Toyota,Camry,2005,3.1,Electric,Semi-Automatic,171738,5,2
7280,Hyundai,Elantra,2017,2.6,Electric,Semi-Automatic,153525,2,2
7281,Toyota,Corolla,2019,2.4,Hybrid,Automatic,79784,4,1
7282,Kia,Sportage,2020,4.1,Electric,Semi-Automatic,97389,2,1
7283,Toyota,Camry,2000,2.4,Diesel,Automatic,12614,3,3
7284,Chevrolet,Impala,2021,3.4,Electric,Automatic,11372,3,1
7285,Mercedes,GLA,2023,2.6,Petrol,Manual,132426,2,2
7286,BMW,3 Series,2003,2.3,Electric,Semi-Automatic,157815,4,3
7287,Chevrolet,Malibu,2017,5.0,Electric,Automatic,147404,3,1
7288,Audi,A3,2008,1.0,Petrol,Manual,123477,5,2
7289,Audi,Q5,2002,1.4,Electric,Semi-Automatic,176728,3,1
7290,BMW,3 Series,2013,3.6,Diesel,Manual,151733,5,5
7291,Ford,Explorer,2010,1.9,Hybrid,Semi-Automatic,240502,4,1
7292,Toyota,RAV4,2011,4.1,Hybrid,Automatic,56081,2,2
7293,BMW,5 Series,2019,1.0,Electric,Semi-Automatic,8275,3,2
7294,Honda,CR-V,2020,3.3,Diesel,Manual,32374,5,3
7295,Hyundai,Elantra,2017,4.5,Electric,Automatic,217889,4,4
7296,BMW,5 Series,2010,4.9,Hybrid,Manual,109518,2,5
7297,Kia,Sportage,2001,4.5,Electric,Semi-Automatic,95603,2,2
7298,Ford,Explorer,2019,1.6,Hybrid,Automatic,52186,2,1
7299,Honda,Accord,2005,1.3,Electric,Automatic,25508,2,5
7300,Audi,Q5,2007,2.1,Petrol,Manual,24303,3,2
7301,Honda,Accord,2021,4.9,Hybrid,Automatic,210409,2,5
7302,Toyota,RAV4,2000,3.6,Petrol,Semi-Automatic,167577,3,1
7303,Audi,A4,2005,2.6,Hybrid,Manual,119486,2,3
7304,Mercedes,GLA,2012,4.1,Diesel,Semi-Automatic,253679,3,1
7305,Mercedes,E-Class,2003,4.4,Petrol,Semi-Automatic,195519,3,5
7306,Chevrolet,Malibu,2005,4.4,Electric,Manual,297538,4,3
7307,Ford,Fiesta,2022,1.7,Diesel,Semi-Automatic,111291,2,2
7308,Kia,Rio,2009,4.8,Diesel,Manual,208268,5,4
7309,Honda,Accord,2012,3.0,Petrol,Semi-Automatic,5277,3,4
7310,Kia,Rio,2005,4.7,Hybrid,Semi-Automatic,232317,3,5
7311,Toyota,RAV4,2005,4.0,Petrol,Semi-Automatic,21571,4,4
7312,Chevrolet,Equinox,2002,5.0,Petrol,Semi-Automatic,1583,2,4
7313,Hyundai,Elantra,2000,2.6,Hybrid,Manual,193715,3,2
7314,Honda,CR-V,2014,2.0,Hybrid,Semi-Automatic,37299,4,1
7315,Ford,Focus,2023,4.5,Petrol,Automatic,121263,2,2
7316,Toyota,Corolla,2008,4.5,Hybrid,Automatic,270817,3,5
7317,BMW,3 Series,2004,2.7,Electric,Automatic,2339,3,3
7318,Kia,Sportage,2005,3.9,Hybrid,Manual,249050,3,2
7319,Toyota,RAV4,2001,3.0,Hybrid,Manual,5677,4,2
7320,Toyota,Corolla,2010,1.9,Petrol,Manual,39688,5,5
7321,Hyundai,Sonata,2009,1.4,Hybrid,Manual,283053,5,2
7322,Honda,Civic,2009,2.5,Diesel,Semi-Automatic,284392,2,4
7323,Audi,Q5,2011,1.1,Diesel,Manual,161312,2,5
7324,Kia,Sportage,2012,3.3,Petrol,Automatic,217369,5,3
7325,Audi,Q5,2006,1.3,Petrol,Semi-Automatic,296079,4,4
7326,Mercedes,E-Class,2009,1.7,Hybrid,Semi-Automatic,219450,3,5
7327,Ford,Fiesta,2013,4.0,Hybrid,Manual,205021,4,5
7328,Volkswagen,Passat,2005,3.8,Electric,Automatic,55044,3,2
7329,Audi,A3,2003,3.1,Diesel,Semi-Automatic,219289,3,1
7330,Honda,Civic,2018,3.1,Hybrid,Automatic,132546,5,3
7331,Honda,Civic,2016,5.0,Electric,Semi-Automatic,287731,3,4
7332,Volkswagen,Passat,2023,4.6,Petrol,Manual,105497,3,4
7333,Mercedes,E-Class,2013,3.4,Diesel,Manual,102437,4,1
7334,Audi,A4,2010,3.0,Electric,Automatic,46648,5,3
7335,Ford,Explorer,2013,4.5,Petrol,Semi-Automatic,197271,4,5
7336,Chevrolet,Impala,2016,2.5,Petrol,Automatic,104238,3,1
7337,BMW,X5,2015,1.9,Petrol,Manual,92403,2,4
7338,Honda,Accord,2017,4.1,Electric,Automatic,177019,5,3
7339,Honda,Civic,2021,2.6,Hybrid,Automatic,276056,2,4
7340,Volkswagen,Passat,2005,1.1,Petrol,Automatic,13832,3,3
7341,Ford,Fiesta,2009,1.5,Diesel,Automatic,10496,2,1
7342,Chevrolet,Equinox,2022,1.7,Diesel,Manual,221108,2,5
7343,Hyundai,Elantra,2004,3.8,Electric,Semi-Automatic,36784,5,1
7344,Mercedes,E-Class,2013,1.4,Petrol,Automatic,55449,3,3
7345,BMW,3 Series,2019,4.0,Petrol,Manual,169029,4,3
7346,Kia,Sportage,2021,2.0,Hybrid,Semi-Automatic,164931,4,1
7347,Audi,A3,2013,4.1,Hybrid,Automatic,289188,2,5
7348,Ford,Fiesta,2020,4.5,Diesel,Automatic,257752,3,2
7349,Honda,Civic,2008,5.0,Petrol,Automatic,133262,3,3
7350,Hyundai,Elantra,2021,3.5,Diesel,Manual,263574,3,2
7351,Honda,Civic,2015,1.5,Electric,Manual,178396,3,5
7352,Audi,Q5,2023,2.6,Petrol,Manual,199475,5,2
7353,Volkswagen,Golf,2004,3.8,Petrol,Automatic,86821,3,2
7354,Kia,Sportage,2022,3.3,Diesel,Semi-Automatic,2524,4,1
7355,BMW,5 Series,2012,2.3,Petrol,Automatic,173383,5,4
7356,BMW,3 Series,2010,1.6,Hybrid,Manual,218426,4,3
7357,Toyota,RAV4,2023,2.5,Petrol,Semi-Automatic,197459,2,2
7358,Mercedes,GLA,2019,1.2,Electric,Automatic,111383,5,2
7359,Hyundai,Sonata,2007,1.2,Petrol,Semi-Automatic,7553,2,3
7360,Hyundai,Tucson,2019,1.7,Diesel,Semi-Automatic,50537,5,5
7361,Kia,Optima,2002,3.7,Electric,Automatic,99914,4,5
7362,Kia,Optima,2015,3.2,Diesel,Manual,111388,3,3
7363,Hyundai,Tucson,2023,3.0,Electric,Manual,156192,5,3
7364,Hyundai,Tucson,2019,2.0,Hybrid,Semi-Automatic,141038,4,5
7365,BMW,3 Series,2020,1.2,Electric,Automatic,210465,3,5
7366,Honda,Accord,2022,3.7,Diesel,Manual,113971,2,2
7367,BMW,5 Series,2013,1.8,Diesel,Manual,269377,3,2
7368,Ford,Focus,2015,2.6,Diesel,Manual,286662,3,1
7369,Kia,Rio,2002,1.8,Hybrid,Semi-Automatic,8438,3,3
7370,Chevrolet,Malibu,2005,4.3,Hybrid,Manual,262161,5,1
7371,Kia,Optima,2007,1.7,Electric,Manual,233197,2,2
7372,Volkswagen,Tiguan,2012,4.8,Hybrid,Semi-Automatic,150808,4,3
7373,Audi,A3,2023,1.6,Hybrid,Semi-Automatic,43727,3,4
7374,Volkswagen,Golf,2010,2.3,Electric,Manual,111196,4,5
7375,Volkswagen,Tiguan,2014,1.2,Petrol,Automatic,121784,4,1
7376,Hyundai,Tucson,2004,2.4,Electric,Automatic,226999,2,3
7377,Toyota,Camry,2001,1.2,Diesel,Manual,91075,3,1
7378,BMW,3 Series,2020,3.2,Diesel,Manual,294566,3,2
7379,Chevrolet,Malibu,2012,2.6,Electric,Automatic,109087,3,5
7380,Toyota,RAV4,2023,2.8,Petrol,Manual,221555,5,3
7381,Chevrolet,Malibu,2018,4.9,Electric,Automatic,192169,5,3
7382,Chevrolet,Equinox,2017,1.4,Diesel,Semi-Automatic,88027,4,4
7383,Ford,Explorer,2004,3.6,Electric,Semi-Automatic,223994,2,2
7384,BMW,3 Series,2009,1.7,Electric,Automatic,95709,2,5
7385,BMW,3 Series,2022,3.0,Diesel,Semi-Automatic,291822,4,1
7386,Audi,A4,2013,4.4,Petrol,Semi-Automatic,80011,3,3
7387,Hyundai,Tucson,2002,1.5,Petrol,Manual,86201,5,2
7388,Kia,Rio,2008,2.1,Diesel,Semi-Automatic,126259,2,5
7389,Hyundai,Sonata,2000,4.4,Hybrid,Manual,133953,5,5
7390,Toyota,RAV4,2001,3.3,Diesel,Semi-Automatic,176783,3,2
7391,Audi,Q5,2005,3.1,Electric,Semi-Automatic,108490,5,1
7392,Toyota,Corolla,2018,4.9,Hybrid,Semi-Automatic,46501,2,2
7393,Volkswagen,Passat,2001,2.6,Petrol,Manual,80601,4,5
7394,Chevrolet,Malibu,2019,1.3,Petrol,Semi-Automatic,35624,3,5
7395,Ford,Explorer,2023,2.5,Petrol,Semi-Automatic,169094,5,3
7396,Ford,Focus,2006,2.4,Electric,Manual,108237,2,5
7397,Hyundai,Tucson,2018,2.5,Hybrid,Semi-Automatic,60434,5,4
7398,Audi,A3,2006,3.8,Hybrid,Semi-Automatic,29757,5,5
7399,Ford,Focus,2022,4.5,Petrol,Semi-Automatic,231391,3,5
7400,Hyundai,Sonata,2008,1.5,Hybrid,Automatic,56949,4,1
7401,Chevrolet,Malibu,2016,3.1,Hybrid,Automatic,52589,5,2
7402,Kia,Optima,2004,1.7,Electric,Semi-Automatic,237085,4,3
7403,Audi,A4,2003,1.3,Diesel,Automatic,236210,5,3
7404,Chevrolet,Impala,2003,2.6,Hybrid,Automatic,14410,2,1
7405,Volkswagen,Golf,2000,1.3,Petrol,Manual,192263,2,5
7406,Chevrolet,Malibu,2021,2.4,Diesel,Manual,39909,3,1
7407,Audi,A4,2020,4.6,Electric,Automatic,260350,3,4
7408,Mercedes,GLA,2023,3.2,Hybrid,Manual,156418,5,2
7409,Chevrolet,Impala,2020,4.1,Petrol,Automatic,92946,5,5
7410,Kia,Optima,2008,3.7,Diesel,Manual,200783,2,1
7411,Kia,Sportage,2019,3.8,Petrol,Automatic,20945,5,5
7412,Chevrolet,Impala,2020,2.5,Hybrid,Semi-Automatic,57518,2,3
7413,Hyundai,Elantra,2017,1.8,Electric,Semi-Automatic,200625,5,5
7414,Hyundai,Tucson,2003,3.0,Hybrid,Manual,132638,3,3
7415,Mercedes,GLA,2018,3.5,Electric,Semi-Automatic,277797,3,5
7416,Ford,Focus,2011,4.0,Hybrid,Manual,15786,2,5
7417,Kia,Sportage,2011,1.9,Hybrid,Automatic,252456,5,1
7418,Audi,Q5,2007,1.1,Petrol,Automatic,8523,3,1
7419,Toyota,Camry,2007,1.5,Electric,Semi-Automatic,108763,5,4
7420,Kia,Optima,2014,4.7,Petrol,Automatic,290554,2,2
7421,Honda,Civic,2001,1.3,Petrol,Automatic,156815,5,1
7422,BMW,5 Series,2015,1.2,Diesel,Manual,20498,4,2
7423,Ford,Explorer,2016,2.3,Electric,Automatic,271311,2,4
7424,Audi,Q5,2018,3.4,Electric,Automatic,214385,2,1
7425,Honda,CR-V,2020,1.1,Electric,Automatic,271910,5,5
7426,Kia,Rio,2009,2.8,Diesel,Automatic,99318,4,4
7427,Mercedes,GLA,2015,4.4,Hybrid,Automatic,12304,3,3
7428,Audi,A4,2019,4.6,Diesel,Manual,143847,3,5
7429,Mercedes,C-Class,2018,1.1,Hybrid,Automatic,85348,5,4
7430,BMW,5 Series,2007,1.9,Petrol,Semi-Automatic,144586,2,2
7431,Audi,A4,2005,3.3,Electric,Semi-Automatic,188588,2,4
7432,Honda,Accord,2021,1.2,Petrol,Manual,189585,2,4
7433,Chevrolet,Equinox,2012,4.3,Hybrid,Automatic,31100,3,5
7434,Hyundai,Tucson,2001,3.5,Hybrid,Manual,25785,4,4
7435,Volkswagen,Passat,2009,1.7,Electric,Semi-Automatic,193922,2,3
7436,Mercedes,E-Class,2001,2.7,Petrol,Manual,35507,2,4
7437,Volkswagen,Passat,2005,3.1,Electric,Semi-Automatic,89202,4,5
7438,Toyota,Corolla,2002,1.5,Electric,Automatic,82043,5,1
7439,Volkswagen,Golf,2002,4.3,Electric,Semi-Automatic,26436,2,3
7440,Kia,Sportage,2010,2.1,Electric,Semi-Automatic,10561,3,2
7441,Chevrolet,Malibu,2014,4.1,Diesel,Semi-Automatic,255630,2,2
7442,Volkswagen,Passat,2003,2.0,Petrol,Semi-Automatic,144200,2,5
7443,Honda,Civic,2013,2.9,Electric,Automatic,15946,4,5
7444,Ford,Fiesta,2017,4.2,Petrol,Semi-Automatic,87629,2,3
7445,Audi,A3,2003,1.5,Electric,Semi-Automatic,164131,4,3
7446,Ford,Explorer,2006,4.9,Hybrid,Semi-Automatic,10255,2,3
7447,Audi,A3,2013,3.4,Petrol,Automatic,83637,4,5
7448,Audi,A3,2005,4.1,Diesel,Semi-Automatic,291394,3,5
7449,Honda,Civic,2006,1.9,Petrol,Manual,98427,3,1
7450,Mercedes,E-Class,2006,3.8,Electric,Automatic,201398,4,1
7451,Kia,Optima,2020,1.5,Hybrid,Semi-Automatic,59033,4,4
7452,Kia,Sportage,2000,4.1,Diesel,Semi-Automatic,213800,5,4
7453,BMW,3 Series,2004,1.3,Diesel,Automatic,132833,5,2
7454,Audi,A4,2023,1.6,Hybrid,Manual,284124,2,2
7455,Honda,CR-V,2019,3.2,Diesel,Automatic,182720,2,4
7456,Honda,Accord,2013,1.0,Petrol,Automatic,161141,4,1
7457,BMW,X5,2017,1.4,Electric,Semi-Automatic,221651,4,4
7458,Chevrolet,Impala,2007,2.6,Petrol,Automatic,196589,2,1
7459,Mercedes,E-Class,2002,3.5,Petrol,Automatic,167736,2,2
7460,Ford,Fiesta,2021,2.5,Electric,Semi-Automatic,184243,2,4
7461,Kia,Sportage,2023,3.3,Petrol,Manual,126671,3,5
7462,Honda,Civic,2009,4.2,Diesel,Semi-Automatic,6463,4,1
7463,Hyundai,Elantra,2007,2.6,Hybrid,Automatic,163892,2,1
7464,BMW,X5,2013,2.9,Diesel,Automatic,216758,5,2
7465,Hyundai,Tucson,2001,3.6,Hybrid,Manual,118721,4,1
7466,Mercedes,GLA,2008,2.5,Electric,Automatic,137722,4,4
7467,Toyota,Camry,2006,1.5,Electric,Semi-Automatic,27859,5,1
7468,Hyundai,Sonata,2013,4.6,Electric,Automatic,183094,2,4
7469,Ford,Fiesta,2022,2.8,Electric,Manual,242761,2,1
7470,Honda,CR-V,2002,2.1,Electric,Manual,197419,2,2
7471,Ford,Explorer,2013,1.6,Petrol,Semi-Automatic,10152,4,4
7472,BMW,X5,2023,1.6,Electric,Automatic,240278,3,5
7473,Honda,CR-V,2014,2.1,Electric,Semi-Automatic,198084,2,3
7474,Honda,Accord,2017,3.7,Hybrid,Semi-Automatic,128266,5,3
7475,Toyota,Camry,2016,2.4,Petrol,Automatic,107145,3,1
7476,Toyota,Camry,2003,1.1,Electric,Manual,120067,5,1
7477,BMW,X5,2012,3.4,Hybrid,Automatic,229997,3,3
7478,Hyundai,Elantra,2011,2.0,Petrol,Semi-Automatic,23785,5,5
7479,Honda,Accord,2015,2.9,Electric,Manual,20951,5,1
7480,Honda,Accord,2020,3.1,Petrol,Manual,10677,4,1
7481,BMW,3 Series,2009,2.5,Electric,Automatic,49497,4,3
7482,Chevrolet,Impala,2010,3.2,Electric,Semi-Automatic,89097,3,3
7483,Audi,A3,2008,2.6,Diesel,Semi-Automatic,111858,5,1
7484,Ford,Focus,2021,3.8,Hybrid,Manual,128870,3,3
7485,Audi,A3,2022,1.5,Electric,Automatic,88996,5,5
7486,Toyota,Corolla,2015,3.2,Diesel,Semi-Automatic,238045,4,5
7487,Mercedes,C-Class,2020,2.9,Petrol,Automatic,256611,5,2
7488,Kia,Rio,2005,1.6,Petrol,Manual,171257,5,1
7489,Toyota,RAV4,2020,2.1,Diesel,Automatic,31534,4,3
7490,Hyundai,Tucson,2003,4.9,Petrol,Automatic,13622,4,4
7491,Toyota,Camry,2003,3.6,Electric,Automatic,228376,5,1
7492,Ford,Focus,2006,3.3,Petrol,Automatic,228327,5,1
7493,Ford,Focus,2023,2.2,Petrol,Automatic,229282,4,4
7494,Honda,Civic,2018,2.0,Diesel,Semi-Automatic,12518,4,5
7495,Toyota,Corolla,2006,2.7,Electric,Semi-Automatic,135840,5,5
7496,Mercedes,C-Class,2011,1.8,Diesel,Semi-Automatic,213662,3,3
7497,Volkswagen,Golf,2022,2.3,Petrol,Semi-Automatic,95978,3,1
7498,Chevrolet,Equinox,2021,2.4,Diesel,Semi-Automatic,210152,4,5
7499,Volkswagen,Golf,2000,3.6,Petrol,Automatic,135280,3,5
7500,Audi,A3,2002,1.8,Electric,Manual,34292,5,4
7501,Chevrolet,Impala,2017,4.9,Petrol,Semi-Automatic,117104,4,3
7502,Hyundai,Sonata,2003,2.5,Diesel,Automatic,179629,5,5
7503,Chevrolet,Impala,2023,3.7,Hybrid,Semi-Automatic,94090,2,5
7504,BMW,X5,2009,2.6,Hybrid,Manual,199940,5,3
7505,Kia,Sportage,2022,2.2,Electric,Automatic,87759,2,2
7506,BMW,3 Series,2012,3.7,Diesel,Automatic,243051,2,3
7507,Volkswagen,Golf,2015,2.2,Diesel,Automatic,48927,5,3
7508,Hyundai,Sonata,2016,3.4,Hybrid,Semi-Automatic,65234,5,5
7509,Chevrolet,Impala,2022,4.5,Petrol,Semi-Automatic,165709,5,1
7510,Audi,A3,2006,1.0,Petrol,Manual,83723,4,3
7511,Audi,A4,2019,4.3,Hybrid,Manual,241473,3,2
7512,Volkswagen,Golf,2005,3.3,Diesel,Manual,63696,2,1
7513,Kia,Sportage,2007,4.9,Hybrid,Manual,44279,4,3
7514,Chevrolet,Malibu,2005,1.4,Electric,Automatic,70538,4,3
7515,Toyota,RAV4,2001,1.1,Diesel,Semi-Automatic,272667,2,5
7516,Honda,Accord,2010,2.3,Petrol,Automatic,74487,4,2
7517,Hyundai,Tucson,2014,2.8,Diesel,Automatic,295810,3,4
7518,BMW,3 Series,2010,1.5,Diesel,Semi-Automatic,214060,2,3
7519,Kia,Rio,2023,4.3,Electric,Manual,250647,5,5
7520,Ford,Focus,2000,4.0,Petrol,Automatic,77402,3,4
7521,Honda,Civic,2007,3.3,Diesel,Automatic,127140,4,1
7522,Ford,Focus,2020,2.8,Electric,Automatic,94715,2,1
7523,Honda,Accord,2006,3.7,Diesel,Manual,27548,4,4
7524,Hyundai,Sonata,2016,3.5,Petrol,Semi-Automatic,165270,4,3
7525,Volkswagen,Golf,2009,3.1,Petrol,Semi-Automatic,96499,4,2
7526,Chevrolet,Equinox,2020,2.8,Diesel,Automatic,133561,5,4
7527,BMW,X5,2000,4.1,Diesel,Manual,125962,4,3
7528,Kia,Sportage,2014,1.1,Petrol,Automatic,268170,5,4
7529,Toyota,RAV4,2020,1.9,Hybrid,Manual,2941,5,5
7530,Mercedes,E-Class,2011,4.1,Petrol,Semi-Automatic,84783,5,2
7531,Hyundai,Tucson,2010,4.9,Hybrid,Semi-Automatic,183283,3,5
7532,Kia,Rio,2021,4.0,Hybrid,Semi-Automatic,291346,5,3
7533,Mercedes,C-Class,2019,3.0,Diesel,Automatic,186644,4,2
7534,BMW,X5,2010,2.4,Hybrid,Automatic,43610,5,5
7535,Honda,CR-V,2023,2.4,Petrol,Manual,124701,4,3
7536,Mercedes,C-Class,2001,4.8,Hybrid,Automatic,206631,2,5
7537,Hyundai,Tucson,2014,4.8,Petrol,Automatic,56900,5,4
7538,Toyota,Camry,2004,2.1,Electric,Manual,181247,5,2
7539,Honda,Civic,2018,1.6,Petrol,Manual,272408,5,5
7540,BMW,X5,2004,4.4,Electric,Automatic,263004,2,3
7541,Volkswagen,Golf,2006,4.4,Petrol,Manual,195636,5,5
7542,Mercedes,GLA,2013,3.7,Diesel,Manual,161117,5,2
7543,Mercedes,E-Class,2015,2.2,Hybrid,Automatic,169621,5,1
7544,Honda,CR-V,2006,1.9,Diesel,Manual,127041,5,2
7545,Ford,Focus,2001,3.3,Electric,Semi-Automatic,265991,3,3
7546,Chevrolet,Equinox,2004,2.1,Electric,Automatic,111188,2,1
7547,Hyundai,Sonata,2013,4.4,Diesel,Semi-Automatic,3282,5,5
7548,Toyota,RAV4,2017,2.3,Electric,Automatic,213214,2,3
7549,Kia,Rio,2011,3.8,Hybrid,Semi-Automatic,237404,2,5
7550,Mercedes,E-Class,2008,3.5,Electric,Automatic,158177,5,4
7551,BMW,X5,2014,2.9,Petrol,Manual,29373,4,3
7552,Audi,A3,2010,1.9,Electric,Semi-Automatic,206722,5,2
7553,Audi,Q5,2021,1.3,Electric,Manual,237507,4,2
7554,Toyota,Camry,2008,3.6,Petrol,Automatic,276911,5,2
7555,Kia,Rio,2010,2.6,Diesel,Manual,984,5,1
7556,Toyota,Corolla,2005,2.5,Petrol,Automatic,51032,5,2
7557,Chevrolet,Malibu,2021,1.3,Electric,Semi-Automatic,199703,3,4
7558,Kia,Rio,2013,2.2,Electric,Manual,250461,3,5
7559,Mercedes,C-Class,2001,2.6,Petrol,Manual,108970,4,1
7560,Volkswagen,Golf,2012,1.5,Diesel,Manual,113401,4,3
7561,Ford,Explorer,2019,2.9,Hybrid,Manual,232555,3,1
7562,Mercedes,C-Class,2019,1.2,Electric,Manual,61485,2,1
7563,Mercedes,GLA,2012,4.1,Hybrid,Automatic,154322,2,5
7564,Toyota,Camry,2017,3.8,Diesel,Automatic,52136,4,1
7565,Chevrolet,Malibu,2003,1.8,Diesel,Automatic,242154,5,5
7566,Hyundai,Sonata,2012,3.9,Hybrid,Manual,128356,2,4
7567,Mercedes,E-Class,2019,2.8,Hybrid,Manual,28078,5,3
7568,Kia,Rio,2020,3.0,Diesel,Semi-Automatic,94308,2,5
7569,Ford,Explorer,2023,4.2,Hybrid,Manual,172133,5,4
7570,BMW,3 Series,2009,3.5,Hybrid,Semi-Automatic,150273,3,5
7571,Hyundai,Elantra,2004,2.3,Diesel,Automatic,68714,4,4
7572,Volkswagen,Passat,2011,4.7,Diesel,Manual,179768,5,5
7573,Volkswagen,Passat,2017,3.5,Petrol,Manual,114288,5,2
7574,Hyundai,Sonata,2008,4.0,Electric,Automatic,137339,4,3
7575,Audi,A3,2019,3.8,Electric,Automatic,37886,5,3
7576,Hyundai,Tucson,2019,3.5,Hybrid,Automatic,128476,3,4
7577,Chevrolet,Malibu,2009,3.8,Electric,Automatic,265820,5,4
7578,Volkswagen,Tiguan,2015,4.5,Hybrid,Automatic,51637,3,5
7579,Audi,Q5,2011,4.3,Petrol,Automatic,219039,2,2
7580,Chevrolet,Equinox,2023,1.4,Petrol,Semi-Automatic,251150,5,1
7581,BMW,3 Series,2014,2.0,Electric,Automatic,92489,4,1
7582,Ford,Focus,2003,4.4,Hybrid,Semi-Automatic,273359,5,2
7583,Hyundai,Elantra,2017,2.8,Diesel,Semi-Automatic,165761,5,3
7584,Honda,Accord,2021,1.2,Petrol,Semi-Automatic,145536,3,4
7585,Toyota,RAV4,2014,4.1,Petrol,Semi-Automatic,269014,4,2
7586,Kia,Optima,2000,2.7,Petrol,Automatic,296210,3,3
7587,Chevrolet,Impala,2012,1.5,Petrol,Manual,21542,2,2
7588,BMW,X5,2012,3.1,Electric,Manual,214949,2,3
7589,Ford,Explorer,2006,4.4,Diesel,Semi-Automatic,16247,3,5
7590,BMW,5 Series,2019,4.4,Diesel,Manual,205659,4,2
7591,Toyota,Corolla,2007,5.0,Electric,Automatic,75170,4,4
7592,Ford,Explorer,2013,1.5,Electric,Manual,67309,3,5
7593,Honda,Accord,2005,3.0,Hybrid,Semi-Automatic,20410,4,5
7594,Honda,Civic,2010,5.0,Diesel,Manual,13964,3,2
7595,BMW,X5,2023,2.9,Electric,Semi-Automatic,290237,2,3
7596,Hyundai,Elantra,2007,2.8,Diesel,Semi-Automatic,81687,3,1
7597,Hyundai,Sonata,2020,3.6,Diesel,Semi-Automatic,17388,2,1
7598,Kia,Rio,2010,3.3,Electric,Semi-Automatic,221294,5,1
