,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
5956,BMW,X5,2019,3.2,Petrol,Manual,283521,3,1
5957,Chevrolet,Malibu,2023,2.0,Hybrid,Manual,160084,2,4
5958,Audi,Q5,2005,2.3,Hybrid,Manual,133166,2,5
5959,Kia,Rio,2010,4.2,Electric,Automatic,177834,2,1
5960,Ford,Focus,2022,4.5,Petrol,Semi-Automatic,231391,3,5
5961,Toyota,Camry,2003,3.9,Petrol,Manual,102299,3,1
5962,Chevrolet,Malibu,2010,1.8,Electric,Automatic,26621,2,3
5963,BMW,X5,2012,3.0,Electric,Semi-Automatic,162880,3,1
5964,Hyundai,Sonata,2023,4.6,Diesel,Semi-Automatic,153793,4,3
5965,Kia,Sportage,2012,3.7,Electric,Manual,47666,5,5
5966,Audi,A4,2011,2.2,Diesel,Automatic,100297,4,1
5967,BMW,5 Series,2018,3.5,Electric,Automatic,220377,5,3
5968,Toyota,Camry,2004,3.5,Diesel,Semi-Automatic,97304,5,3
5969,Toyota,Camry,2000,1.2,Hybrid,Semi-Automatic,85386,3,4
5970,Mercedes,E-Class,2008,1.5,Petrol,Manual,180724,3,5
5971,Volkswagen,Tiguan,2015,1.5,Diesel,Semi-Automatic,82106,5,1
5972,BMW,3 Series,2022,4.5,Petrol,Semi-Automatic,240163,2,4
5973,Chevrolet,Malibu,2020,2.3,Diesel,Manual,216925,4,2
5974,Mercedes,E-Class,2004,1.2,Diesel,Automatic,141943,4,1
5975,Honda,Accord,2013,4.3,Hybrid,Automatic,298576,2,3
5976,Mercedes,GLA,2022,4.5,Diesel,Automatic,19165,2,5
5977,Ford,Fiesta,2012,3.4,Electric,Automatic,66901,3,3
5978,Honda,CR-V,2002,3.9,Hybrid,Manual,84234,5,2
5979,Toyota,Corolla,2004,1.8,Electric,Semi-Automatic,143927,2,3
5980,Toyota,Camry,2003,3.9,Electric,Automatic,115187,5,1
5981,Audi,A3,2001,4.4,Electric,Automatic,17528,5,5
5982,Mercedes,C-Class,2005,1.3,Diesel,Automatic,234518,3,3
5983,Volkswagen,Tiguan,2003,3.4,Diesel,Manual,19996,3,2
5984,Kia,Sportage,2017,3.6,Hybrid,Automatic,74760,3,5
5985,Toyota,Corolla,2007,3.8,Petrol,Manual,252617,3,2
5986,Kia,Optima,2022,4.8,Hybrid,Manual,223997,5,2
5987,Kia,Sportage,2022,3.4,Diesel,Automatic,68508,2,2
5988,BMW,5 Series,2002,1.3,Electric,Manual,139052,3,2
5989,Chevrolet,Impala,2005,4.4,Electric,Manual,139717,2,4
5990,Honda,Accord,2002,4.7,Petrol,Automatic,222672,5,3
5991,BMW,3 Series,2012,4.4,Petrol,Automatic,552,4,1
5992,Hyundai,Elantra,2000,3.1,Electric,Automatic,19996,3,1
5993,Audi,A3,2011,4.8,Petrol,Automatic,80241,2,3
5994,Kia,Sportage,2002,1.7,Diesel,Automatic,216695,4,5
5995,BMW,5 Series,2021,2.2,Electric,Semi-Automatic,2578,5,4
5996,Ford,Focus,2019,2.0,Hybrid,Manual,68443,3,1
5997,Audi,Q5,2012,2.5,Diesel,Manual,267628,2,4
5998,Kia,Rio,2002,3.3,Diesel,Automatic,252871,3,2
5999,Honda,Accord,2003,3.8,Electric,Semi-Automatic,236022,3,2
6000,Honda,Accord,2003,2.9,Electric,Semi-Automatic,166661,4,2
6001,Ford,Fiesta,2007,4.5,Petrol,Automatic,153372,3,2
6002,Mercedes,C-Class,2017,2.2,Petrol,Manual,60725,4,1
6003,Audi,A3,2001,3.9,Petrol,Manual,19843,3,4
6004,Audi,A4,2017,4.9,Hybrid,Manual,174684,4,4
6005,Ford,Fiesta,2011,2.2,Diesel,Manual,212191,4,3
6006,Toyota,Camry,2008,2.5,Diesel,Semi-Automatic,223819,4,4
6007,Toyota,RAV4,2010,1.6,Electric,Automatic,24051,5,1
6008,BMW,X5,2002,3.9,Electric,Automatic,207519,5,1
6009,Hyundai,Elantra,2011,3.9,Electric,Manual,58298,4,5
6010,Honda,CR-V,2017,4.6,Diesel,Automatic,133555,2,1
6011,Hyundai,Elantra,2023,1.8,Electric,Manual,170719,3,2
6012,Volkswagen,Passat,2015,4.2,Petrol,Automatic,263711,3,2
6013,Toyota,Corolla,2005,3.1,Diesel,Automatic,115517,2,1
6014,Kia,Optima,2006,1.0,Diesel,Manual,199849,5,4
6015,Ford,Fiesta,2014,2.8,Electric,Semi-Automatic,136710,5,1
6016,Toyota,Corolla,2023,2.2,Diesel,Semi-Automatic,163252,3,5
6017,Kia,Optima,2019,2.3,Electric,Semi-Automatic,29218,5,3
6018,Honda,Civic,2022,3.7,Hybrid,Semi-Automatic,28519,5,1
6019,Ford,Focus,2000,4.1,Diesel,Automatic,76181,5,2
6020,Kia,Optima,2014,3.7,Petrol,Semi-Automatic,96918,4,5
6021,Hyundai,Tucson,2004,4.5,Electric,Semi-Automatic,101044,4,3
6022,Volkswagen,Passat,2000,4.6,Electric,Semi-Automatic,191267,5,3
6023,Mercedes,C-Class,2017,2.0,Diesel,Semi-Automatic,10721,3,3
6024,Ford,Fiesta,2001,2.5,Diesel,Semi-Automatic,205117,5,3
6025,Chevrolet,Malibu,2012,1.3,Hybrid,Semi-Automatic,50330,4,2
6026,Ford,Fiesta,2005,2.4,Diesel,Semi-Automatic,45740,5,2
6027,Volkswagen,Passat,2023,2.3,Diesel,Automatic,161315,3,2
6028,Audi,A3,2012,4.3,Diesel,Manual,24069,5,2
6029,Chevrolet,Malibu,2008,1.3,Hybrid,Semi-Automatic,149585,3,3
6030,Hyundai,Sonata,2008,4.7,Diesel,Automatic,271844,3,3
6031,Hyundai,Elantra,2020,1.3,Hybrid,Automatic,100889,3,2
6032,Volkswagen,Golf,2003,3.3,Diesel,Semi-Automatic,194727,4,3
6033,Toyota,Corolla,2004,1.7,Petrol,Semi-Automatic,207917,3,1
6034,Kia,Rio,2013,2.7,Hybrid,Manual,155927,5,4
6035,Honda,Accord,2010,3.7,Hybrid,Automatic,103833,2,2
6036,Mercedes,C-Class,2016,3.4,Diesel,Automatic,141737,4,1
6037,Toyota,Camry,2007,4.3,Petrol,Automatic,131175,2,5
6038,Kia,Rio,2006,1.1,Hybrid,Automatic,71600,2,2
6039,Chevrolet,Malibu,2005,3.5,Petrol,Semi-Automatic,142540,3,2
6040,Toyota,RAV4,2010,4.0,Petrol,Automatic,28005,2,2
6041,Toyota,Corolla,2015,3.4,Hybrid,Automatic,292522,3,1
6042,Audi,Q5,2008,2.8,Diesel,Automatic,227755,5,3
6043,Ford,Explorer,2023,4.6,Electric,Semi-Automatic,26070,2,4
6044,Chevrolet,Malibu,2004,4.8,Hybrid,Automatic,184289,4,1
6045,Ford,Explorer,2001,4.8,Electric,Manual,30993,3,1
6046,BMW,3 Series,2005,1.9,Hybrid,Manual,230019,5,3
6047,Hyundai,Sonata,2008,4.7,Petrol,Manual,115077,3,2
6048,Toyota,RAV4,2009,2.4,Petrol,Manual,131952,3,3
6049,Ford,Explorer,2002,4.0,Diesel,Automatic,119893,5,4
6050,Toyota,RAV4,2014,3.5,Hybrid,Semi-Automatic,161187,3,4
6051,Ford,Fiesta,2013,3.5,Electric,Automatic,27879,2,4
6052,Audi,A3,2003,1.5,Electric,Semi-Automatic,164131,4,3
6053,Hyundai,Elantra,2013,2.7,Diesel,Manual,14465,2,5
6054,Honda,Accord,2021,4.3,Petrol,Manual,236719,2,5
6055,Mercedes,GLA,2000,2.2,Petrol,Manual,1041,5,1
6056,Audi,Q5,2000,4.1,Hybrid,Manual,275004,5,1
6057,Hyundai,Sonata,2021,2.3,Electric,Manual,208278,4,4
6058,Mercedes,E-Class,2008,3.5,Electric,Semi-Automatic,184735,5,1
6059,Hyundai,Tucson,2007,4.9,Electric,Automatic,7559,3,5
6060,Audi,A4,2010,3.0,Electric,Automatic,46648,5,3
6061,Chevrolet,Malibu,2013,2.7,Electric,Automatic,232392,5,5
6062,Chevrolet,Malibu,2017,1.2,Hybrid,Semi-Automatic,145755,2,2
6063,Audi,Q5,2011,1.3,Hybrid,Automatic,275369,5,5
6064,Kia,Rio,2003,1.9,Electric,Automatic,10909,5,4
6065,Hyundai,Tucson,2010,2.2,Diesel,Semi-Automatic,284632,3,1
6066,Toyota,Corolla,2008,3.7,Hybrid,Semi-Automatic,176021,3,2
6067,Hyundai,Tucson,2003,1.1,Diesel,Automatic,245891,2,5
6068,Mercedes,C-Class,2017,2.3,Electric,Semi-Automatic,40455,4,1
6069,Kia,Rio,2022,1.6,Diesel,Automatic,295898,3,1
6070,BMW,5 Series,2017,3.7,Hybrid,Semi-Automatic,213273,4,4
6071,Toyota,Camry,2022,2.9,Diesel,Semi-Automatic,206424,2,3
6072,Toyota,Corolla,2005,3.4,Petrol,Manual,212699,4,3
6073,Audi,A3,2013,1.1,Petrol,Automatic,98768,5,2
6074,BMW,5 Series,2019,4.3,Electric,Manual,187276,2,5
6075,Honda,Accord,2000,2.2,Petrol,Manual,92288,3,1
6076,BMW,X5,2000,1.2,Diesel,Manual,224667,2,4
6077,BMW,5 Series,2016,4.5,Diesel,Manual,91092,2,1
6078,Ford,Focus,2015,3.6,Diesel,Manual,61778,3,2
6079,Chevrolet,Equinox,2012,2.0,Petrol,Manual,28091,4,3
6080,Ford,Fiesta,2005,4.2,Petrol,Manual,125377,4,1
6081,Hyundai,Tucson,2016,2.9,Hybrid,Semi-Automatic,218335,4,2
6082,Mercedes,C-Class,2015,1.6,Petrol,Semi-Automatic,245031,4,1
6083,Chevrolet,Equinox,2013,2.7,Hybrid,Semi-Automatic,53830,5,5
6084,Kia,Optima,2016,1.0,Hybrid,Semi-Automatic,71812,5,4
6085,BMW,3 Series,2013,2.8,Diesel,Automatic,129902,4,2
6086,Audi,A3,2012,1.6,Hybrid,Manual,72078,2,2
6087,Audi,A3,2005,1.6,Electric,Semi-Automatic,272458,3,3
6088,Audi,A4,2008,1.3,Hybrid,Manual,266370,2,2
6089,Hyundai,Elantra,2007,2.8,Diesel,Semi-Automatic,81687,3,1
6090,Toyota,Camry,2011,5.0,Diesel,Automatic,234330,4,4
6091,BMW,5 Series,2007,4.9,Petrol,Manual,120491,2,1
6092,Hyundai,Sonata,2009,4.1,Electric,Automatic,226315,4,2
6093,Chevrolet,Equinox,2021,4.1,Hybrid,Automatic,192897,5,3
6094,Ford,Fiesta,2003,3.2,Petrol,Semi-Automatic,90532,3,3
6095,Hyundai,Tucson,2009,2.6,Electric,Automatic,1430,5,4
6096,BMW,X5,2000,3.8,Diesel,Automatic,18836,4,4
6097,Ford,Fiesta,2010,4.9,Electric,Manual,106215,5,3
6098,Volkswagen,Tiguan,2012,4.7,Electric,Automatic,216584,4,3
6099,Audi,A4,2000,1.8,Diesel,Automatic,44891,2,3
6100,Audi,Q5,2013,1.9,Hybrid,Manual,167095,2,1
6101,Volkswagen,Golf,2002,3.9,Petrol,Automatic,120286,2,3
6102,Honda,Accord,2016,4.1,Petrol,Manual,45712,4,4
6103,Audi,Q5,2009,4.0,Electric,Manual,265479,4,5
6104,Mercedes,E-Class,2008,2.5,Electric,Manual,155908,2,2
6105,Honda,CR-V,2011,4.4,Hybrid,Semi-Automatic,35353,5,3
6106,Toyota,Corolla,2022,4.9,Petrol,Manual,286358,2,3
6107,Honda,Accord,2007,2.9,Petrol,Automatic,177432,4,1
6108,Ford,Explorer,2010,3.0,Electric,Manual,9463,4,4
6109,Chevrolet,Malibu,2011,4.4,Diesel,Manual,299696,3,5
6110,Kia,Sportage,2023,2.6,Hybrid,Manual,12782,4,5
6111,Honda,Civic,2005,2.2,Diesel,Automatic,212060,5,4
6112,Volkswagen,Passat,2005,1.4,Diesel,Semi-Automatic,1841,2,2
6113,Kia,Rio,2023,4.3,Diesel,Manual,297536,2,5
6114,Honda,Civic,2014,2.9,Electric,Manual,235461,3,2
6115,Mercedes,E-Class,2015,4.3,Hybrid,Automatic,218104,3,1
6116,BMW,5 Series,2006,4.5,Diesel,Manual,124588,5,4
6117,Ford,Fiesta,2008,2.7,Electric,Automatic,218774,5,1
6118,Mercedes,C-Class,2011,1.7,Hybrid,Semi-Automatic,192210,2,3
6119,Honda,Accord,2019,3.6,Petrol,Manual,205452,3,3
6120,Mercedes,GLA,2010,1.0,Hybrid,Manual,296156,5,1
6121,Hyundai,Tucson,2021,4.7,Electric,Semi-Automatic,128351,5,3
6122,Kia,Rio,2022,3.2,Diesel,Automatic,27425,4,1
6123,Honda,Civic,2007,1.6,Electric,Manual,158154,3,4
6124,Hyundai,Elantra,2023,3.1,Hybrid,Manual,74502,5,5
6125,Kia,Optima,2018,4.3,Hybrid,Automatic,68045,4,3
6126,Audi,Q5,2009,2.8,Hybrid,Semi-Automatic,88059,3,4
6127,Ford,Focus,2013,4.5,Electric,Semi-Automatic,244577,5,1
6128,Kia,Optima,2004,3.7,Diesel,Semi-Automatic,5794,2,4
6129,Volkswagen,Tiguan,2009,4.0,Hybrid,Semi-Automatic,186118,5,1
6130,Ford,Focus,2001,2.6,Electric,Manual,212873,5,2
6131,Chevrolet,Impala,2017,1.3,Diesel,Automatic,94622,5,5
6132,Mercedes,C-Class,2020,2.3,Electric,Manual,167084,3,4
6133,Kia,Rio,2003,1.0,Petrol,Semi-Automatic,221435,2,3
6134,Toyota,Corolla,2020,3.9,Diesel,Automatic,34167,3,4
6135,Ford,Explorer,2006,4.4,Diesel,Automatic,90111,2,1
6136,Mercedes,E-Class,2010,3.0,Electric,Manual,258632,4,5
6137,Audi,A3,2014,2.7,Hybrid,Automatic,143682,5,2
6138,Toyota,Corolla,2019,2.7,Diesel,Manual,233642,2,2
6139,Mercedes,E-Class,2005,4.9,Diesel,Manual,133103,4,4
6140,Chevrolet,Equinox,2011,3.4,Diesel,Automatic,165710,3,5
6141,Ford,Focus,2017,1.2,Petrol,Semi-Automatic,195613,3,5
6142,Hyundai,Tucson,2015,2.5,Hybrid,Manual,108890,5,4
6143,Volkswagen,Tiguan,2014,4.4,Hybrid,Semi-Automatic,200804,3,2
6144,Volkswagen,Golf,2011,1.8,Electric,Manual,265824,2,2
6145,Mercedes,GLA,2022,2.9,Petrol,Semi-Automatic,37227,3,2
6146,Mercedes,C-Class,2019,4.0,Diesel,Semi-Automatic,40078,3,5
6147,Ford,Fiesta,2000,3.9,Electric,Manual,257208,3,2
6148,Ford,Fiesta,2016,3.0,Hybrid,Semi-Automatic,46541,4,4
6149,Volkswagen,Tiguan,2016,3.5,Petrol,Manual,48780,4,5
6150,Honda,Civic,2003,1.5,Hybrid,Semi-Automatic,26126,2,1
6151,Honda,Accord,2022,4.6,Electric,Manual,221709,4,3
6152,Toyota,RAV4,2018,2.0,Hybrid,Semi-Automatic,280019,5,4
6153,Ford,Fiesta,2020,2.3,Hybrid,Manual,148290,5,2
6154,Toyota,RAV4,2019,2.5,Petrol,Semi-Automatic,89607,4,5
6155,Ford,Fiesta,2012,2.6,Hybrid,Manual,152869,2,4
6156,Honda,Accord,2012,4.7,Diesel,Semi-Automatic,18822,2,2
6157,Toyota,RAV4,2016,2.5,Diesel,Semi-Automatic,89271,4,1
6158,BMW,3 Series,2023,1.2,Hybrid,Manual,304,2,1
6159,Mercedes,GLA,2017,3.3,Petrol,Manual,4189,4,2
6160,BMW,3 Series,2003,3.2,Hybrid,Semi-Automatic,71841,2,1
6161,Honda,Accord,2015,4.4,Petrol,Manual,140190,2,1
6162,Toyota,RAV4,2011,4.0,Diesel,Automatic,208900,3,1
6163,Hyundai,Elantra,2009,1.1,Hybrid,Manual,11510,2,1
6164,Kia,Optima,2020,1.5,Hybrid,Semi-Automatic,59033,4,4
6165,Kia,Sportage,2000,4.4,Diesel,Manual,21303,3,1
6166,Hyundai,Sonata,2009,4.0,Petrol,Automatic,162223,5,5
6167,Toyota,RAV4,2007,4.4,Electric,Automatic,55525,5,5
6168,Ford,Fiesta,2004,2.5,Petrol,Automatic,158888,4,2
6169,Volkswagen,Passat,2011,2.2,Hybrid,Automatic,28192,3,5
6170,Ford,Focus,2007,1.6,Petrol,Semi-Automatic,244812,3,4
6171,Chevrolet,Malibu,2006,4.8,Petrol,Automatic,104490,5,5
6172,Honda,Civic,2017,4.8,Diesel,Automatic,45576,2,4
6173,Honda,Accord,2010,3.4,Petrol,Automatic,277467,2,3
6174,Toyota,RAV4,2017,4.1,Hybrid,Semi-Automatic,251465,5,3
6175,Honda,Civic,2019,1.9,Petrol,Manual,6120,4,5
6176,Mercedes,C-Class,2005,1.1,Hybrid,Automatic,255461,2,4
6177,Ford,Focus,2001,3.8,Hybrid,Automatic,226739,4,4
6178,Volkswagen,Tiguan,2017,4.9,Electric,Automatic,282214,3,4
6179,Chevrolet,Malibu,2019,3.7,Diesel,Semi-Automatic,285346,5,2
6180,Mercedes,C-Class,2017,3.3,Hybrid,Semi-Automatic,141231,3,1
6181,BMW,5 Series,2003,1.6,Hybrid,Automatic,190931,3,5
6182,Audi,A4,2018,2.9,Diesel,Manual,8842,5,2
6183,BMW,3 Series,2005,2.3,Electric,Manual,124587,4,5
6184,Chevrolet,Malibu,2013,2.7,Hybrid,Semi-Automatic,237927,2,5
6185,BMW,5 Series,2006,2.4,Petrol,Semi-Automatic,22158,2,2
6186,Chevrolet,Malibu,2011,4.1,Electric,Automatic,171809,2,1
6187,Chevrolet,Malibu,2013,3.0,Electric,Semi-Automatic,268913,2,3
6188,Honda,Accord,2007,4.1,Hybrid,Manual,98065,2,3
6189,Kia,Rio,2004,4.6,Diesel,Automatic,99579,2,1
6190,Volkswagen,Golf,2022,4.1,Hybrid,Semi-Automatic,15423,4,3
6191,Ford,Fiesta,2007,4.5,Electric,Manual,53088,3,2
6192,Audi,Q5,2015,4.7,Electric,Automatic,98489,4,4
6193,Ford,Focus,2020,4.6,Diesel,Semi-Automatic,41118,4,2
6194,Audi,Q5,2023,4.1,Petrol,Semi-Automatic,273313,4,3
6195,Kia,Optima,2009,1.3,Petrol,Semi-Automatic,93529,2,5
6196,Mercedes,C-Class,2020,2.2,Diesel,Manual,247124,4,2
6197,Volkswagen,Tiguan,2010,4.5,Hybrid,Automatic,234158,5,4
6198,Mercedes,C-Class,2020,1.9,Petrol,Semi-Automatic,288000,4,5
6199,Toyota,RAV4,2001,4.2,Electric,Manual,197760,4,4
6200,Hyundai,Elantra,2004,2.3,Hybrid,Semi-Automatic,188996,2,1
6201,Kia,Rio,2015,4.7,Diesel,Semi-Automatic,107916,4,2
6202,Volkswagen,Golf,2016,4.2,Petrol,Automatic,1716,4,4
6203,Toyota,RAV4,2021,1.8,Hybrid,Automatic,230631,2,3
6204,Kia,Sportage,2003,4.1,Electric,Automatic,4842,2,1
6205,Kia,Sportage,2005,2.0,Diesel,Manual,2587,4,5
6206,Honda,Accord,2020,2.5,Diesel,Semi-Automatic,189339,5,4
6207,Mercedes,C-Class,2022,4.9,Diesel,Semi-Automatic,191411,5,3
6208,Hyundai,Elantra,2016,3.1,Petrol,Automatic,75358,5,3
6209,Ford,Explorer,2017,4.1,Electric,Automatic,268157,3,5
6210,Toyota,Corolla,2005,1.9,Petrol,Semi-Automatic,153255,3,2
6211,Audi,A4,2020,1.8,Hybrid,Semi-Automatic,207306,4,5
6212,Audi,Q5,2005,4.0,Electric,Semi-Automatic,243799,2,5
6213,Volkswagen,Golf,2002,3.6,Petrol,Manual,256231,5,4
6214,Audi,A4,2009,1.5,Hybrid,Semi-Automatic,273621,4,2
6215,Honda,CR-V,2011,4.5,Diesel,Semi-Automatic,52119,3,5
6216,Audi,Q5,2015,3.7,Hybrid,Manual,72661,4,4
6217,Audi,A4,2002,3.8,Diesel,Semi-Automatic,293695,2,1
6218,Ford,Focus,2018,2.4,Petrol,Automatic,120663,4,3
6219,Hyundai,Sonata,2018,3.4,Petrol,Automatic,130629,4,3
6220,BMW,3 Series,2000,5.0,Petrol,Semi-Automatic,199363,5,1
6221,Chevrolet,Malibu,2003,1.2,Diesel,Semi-Automatic,53980,4,3
6222,Toyota,Camry,2017,1.4,Diesel,Manual,14575,3,2
6223,BMW,X5,2007,1.9,Hybrid,Manual,228508,3,3
6224,BMW,3 Series,2008,2.5,Petrol,Automatic,269266,5,3
6225,Audi,Q5,2007,3.3,Electric,Automatic,101386,5,4
6226,Kia,Optima,2004,4.1,Diesel,Semi-Automatic,38282,4,1
6227,Chevrolet,Malibu,2020,2.0,Diesel,Automatic,183441,4,3
6228,Audi,A3,2004,3.5,Electric,Semi-Automatic,284771,4,3
6229,Toyota,Corolla,2012,3.3,Hybrid,Automatic,164117,3,2
6230,Hyundai,Sonata,2018,4.6,Electric,Manual,15033,2,1
6231,Volkswagen,Tiguan,2023,1.0,Petrol,Automatic,108139,4,2
6232,Hyundai,Sonata,2009,4.6,Diesel,Semi-Automatic,207314,4,3
6233,Hyundai,Sonata,2004,2.8,Diesel,Semi-Automatic,80740,4,4
6234,Toyota,Camry,2012,3.9,Petrol,Automatic,26374,5,2
6235,Hyundai,Tucson,2011,4.4,Diesel,Automatic,132007,3,3
6236,Audi,Q5,2020,2.6,Electric,Automatic,26106,5,5
6237,Toyota,Corolla,2014,3.8,Diesel,Automatic,282059,4,5
6238,Kia,Sportage,2005,1.6,Petrol,Automatic,175506,5,5
6239,Hyundai,Tucson,2015,2.4,Petrol,Automatic,116682,2,3
6240,Hyundai,Sonata,2020,1.4,Petrol,Automatic,66280,5,5
6241,Toyota,Camry,2014,4.6,Diesel,Manual,80761,5,1
6242,Ford,Fiesta,2006,3.4,Electric,Semi-Automatic,274521,3,4
6243,Mercedes,GLA,2002,1.6,Hybrid,Manual,56708,3,4
6244,Honda,CR-V,2019,1.8,Diesel,Manual,75133,3,2
6245,Audi,A3,2001,4.4,Diesel,Semi-Automatic,270519,3,5
6246,Audi,A3,2022,3.3,Electric,Manual,79350,5,3
6247,Ford,Focus,2020,2.1,Hybrid,Semi-Automatic,197513,4,4
6248,Ford,Focus,2004,1.3,Diesel,Automatic,281063,5,1
6249,Audi,Q5,2007,2.7,Electric,Automatic,42484,4,3
6250,Ford,Explorer,2011,3.0,Diesel,Automatic,297131,3,3
6251,Hyundai,Sonata,2012,1.8,Hybrid,Manual,74195,2,1
6252,Audi,A4,2012,1.4,Diesel,Semi-Automatic,115240,2,4
6253,Volkswagen,Golf,2013,2.9,Hybrid,Automatic,111790,5,3
6254,Ford,Focus,2006,4.4,Hybrid,Automatic,213796,4,4
6255,Ford,Fiesta,2020,2.7,Diesel,Manual,112323,4,2
6256,Kia,Optima,2007,4.4,Electric,Automatic,127257,2,4
6257,Audi,A3,2013,2.8,Petrol,Automatic,226670,4,5
6258,Hyundai,Tucson,2012,1.9,Petrol,Manual,58475,4,1
6259,BMW,3 Series,2013,1.2,Hybrid,Semi-Automatic,147992,4,5
6260,Kia,Optima,2002,4.7,Hybrid,Manual,57129,3,1
6261,Volkswagen,Passat,2020,3.6,Hybrid,Semi-Automatic,107321,3,4
6262,BMW,5 Series,2007,1.8,Diesel,Manual,54751,4,1
6263,Toyota,Corolla,2015,2.4,Diesel,Manual,194995,5,2
6264,Honda,Civic,2020,2.9,Electric,Semi-Automatic,275857,2,1
6265,Toyota,RAV4,2022,1.8,Petrol,Semi-Automatic,35772,3,2
6266,Chevrolet,Equinox,2021,1.5,Petrol,Automatic,52952,2,3
6267,Honda,Accord,2003,2.2,Hybrid,Automatic,132362,4,1
6268,Hyundai,Elantra,2009,2.4,Hybrid,Manual,156159,5,3
6269,Ford,Focus,2008,1.8,Electric,Semi-Automatic,280713,3,1
6270,Audi,A3,2014,3.5,Hybrid,Automatic,92476,4,4
6271,Ford,Fiesta,2021,2.3,Diesel,Automatic,278965,5,3
6272,Kia,Sportage,2010,4.8,Electric,Semi-Automatic,283821,3,5
6273,BMW,5 Series,2011,1.2,Diesel,Automatic,246312,4,5
6274,Honda,Civic,2017,3.4,Petrol,Automatic,42612,4,2
6275,Mercedes,C-Class,2017,4.1,Petrol,Automatic,161441,3,3
6276,Chevrolet,Malibu,2014,4.6,Petrol,Semi-Automatic,136120,2,1
6277,Chevrolet,Equinox,2013,2.5,Petrol,Manual,213979,2,2
6278,Audi,A4,2010,1.4,Hybrid,Semi-Automatic,135385,4,5
6279,Ford,Fiesta,2006,4.4,Petrol,Automatic,250389,2,5
6280,Honda,Accord,2015,1.9,Diesel,Manual,263687,2,3
6281,BMW,3 Series,2011,2.9,Electric,Semi-Automatic,281020,3,5
6282,Volkswagen,Passat,2014,3.5,Petrol,Automatic,229000,3,5
6283,BMW,X5,2014,3.5,Electric,Semi-Automatic,87181,5,5
6284,Honda,CR-V,2011,1.9,Diesel,Semi-Automatic,128781,3,3
6285,Ford,Focus,2017,3.0,Petrol,Manual,192940,3,5
6286,Mercedes,E-Class,2015,4.7,Diesel,Automatic,239598,4,1
6287,Chevrolet,Equinox,2005,2.5,Electric,Manual,296474,3,2
6288,Volkswagen,Golf,2011,2.0,Hybrid,Semi-Automatic,147988,3,1
6289,Hyundai,Sonata,2004,2.9,Hybrid,Semi-Automatic,250475,3,1
6290,BMW,X5,2008,2.4,Diesel,Semi-Automatic,39867,4,4
6291,Honda,CR-V,2003,3.7,Hybrid,Semi-Automatic,72093,3,2
6292,BMW,3 Series,2015,2.8,Hybrid,Semi-Automatic,36440,5,3
6293,Kia,Rio,2005,4.5,Electric,Automatic,35436,2,3
6294,Toyota,Corolla,2001,1.9,Electric,Semi-Automatic,218047,2,5
6295,Chevrolet,Malibu,2012,2.6,Electric,Automatic,109087,3,5
6296,Hyundai,Elantra,2001,4.1,Petrol,Manual,187046,2,3
6297,Toyota,RAV4,2015,3.3,Hybrid,Semi-Automatic,130966,2,5
6298,BMW,5 Series,2003,3.7,Petrol,Semi-Automatic,148815,5,1
6299,Mercedes,C-Class,2008,3.9,Electric,Semi-Automatic,282354,3,5
6300,Volkswagen,Golf,2016,1.0,Electric,Semi-Automatic,211578,3,2
6301,Toyota,Camry,2016,3.7,Petrol,Automatic,240983,3,4
6302,Toyota,Camry,2014,4.3,Petrol,Manual,86943,2,3
6303,Chevrolet,Impala,2019,2.3,Petrol,Automatic,146849,2,5
6304,Chevrolet,Malibu,2001,3.2,Petrol,Automatic,6708,3,3
6305,Ford,Fiesta,2009,3.2,Electric,Automatic,166096,2,5
6306,Kia,Rio,2016,4.3,Hybrid,Automatic,155464,5,1
6307,Ford,Focus,2017,3.7,Diesel,Semi-Automatic,141739,4,3
6308,Chevrolet,Equinox,2007,4.0,Electric,Manual,108716,5,5
6309,Kia,Rio,2007,3.9,Petrol,Semi-Automatic,180708,3,1
6310,Ford,Fiesta,2011,3.6,Electric,Manual,250467,4,3
6311,Audi,A3,2006,2.3,Electric,Manual,34506,5,5
6312,Hyundai,Elantra,2000,2.8,Diesel,Automatic,46165,5,1
6313,Toyota,Corolla,2020,3.3,Diesel,Semi-Automatic,107566,3,5
6314,Mercedes,GLA,2023,1.3,Electric,Semi-Automatic,78961,5,2
6315,Chevrolet,Malibu,2010,4.2,Electric,Semi-Automatic,56454,2,5
6316,Mercedes,C-Class,2016,1.1,Hybrid,Semi-Automatic,62254,5,5
6317,Kia,Rio,2019,3.8,Hybrid,Automatic,172526,4,1
6318,Ford,Explorer,2002,4.6,Diesel,Automatic,222292,4,3
6319,Chevrolet,Malibu,2020,4.7,Diesel,Semi-Automatic,246105,4,5
6320,Mercedes,E-Class,2015,3.2,Diesel,Manual,237669,2,1
6321,Toyota,Corolla,2022,2.8,Petrol,Automatic,108477,5,3
6322,Volkswagen,Passat,2001,2.6,Petrol,Manual,80601,4,5
6323,BMW,3 Series,2017,1.7,Diesel,Semi-Automatic,65698,5,2
6324,Honda,Civic,2015,1.3,Hybrid,Semi-Automatic,112570,4,5
6325,Honda,CR-V,2011,4.3,Electric,Manual,140087,4,4
6326,Mercedes,E-Class,2015,2.2,Hybrid,Automatic,169621,5,1
